date,area,district,mail_type,pct_on_time,area_average,nat_average
2020-05-30,Capital Metro,Capital,first class,85.94,88.49875,89.82761194029851
2020-05-30,Capital Metro,Capital,marketing,92.11,87.99625,90.110597014925375
2020-05-30,Capital Metro,Capital,periodical,78.82,75.4725,76.74104477611941
2020-06-06,Capital Metro,Capital,first class,87.53,89.2925,90.2844776119403
2020-06-06,Capital Metro,Capital,marketing,91.45,85.8525,89.28955223880597
2020-06-06,Capital Metro,Capital,periodical,73.32,76.02,76.22820895522388
2020-06-13,Capital Metro,Capital,first class,86.78,90.15125,91.25044776119402
2020-06-13,Capital Metro,Capital,marketing,92.44,89.3275,90.66611940298507
2020-06-13,Capital Metro,Capital,periodical,79.71,78.81875,78.9720895522388
2020-06-20,Capital Metro,Capital,first class,87.91,89.9725,90.33910447761194
2020-06-20,Capital Metro,Capital,marketing,93.63,89.12125,90.69313432835821
2020-06-20,Capital Metro,Capital,periodical,84.4,80.215,77.99194029850746
2020-06-27,Capital Metro,Capital,first class,87.88,90.46,90.34238805970149
2020-06-27,Capital Metro,Capital,marketing,94.34,92.8325,91.24179104477612
2020-06-27,Capital Metro,Capital,periodical,83.01,81.66250000000001,80.67895522388059
2020-07-01,Capital Metro,Capital,first class,89.73,91.5675,91.40492537313433
2020-07-01,Capital Metro,Capital,marketing,90.81,88.8725,89.99686567164179
2020-07-01,Capital Metro,Capital,periodical,76.96,79.55,78.68358208955223
2020-07-04,Capital Metro,Capital,first class,86.45,89.94624999999999,90.30477611940299
2020-07-04,Capital Metro,Capital,marketing,89.8,87.7175,87.91850746268656
2020-07-04,Capital Metro,Capital,periodical,77.58,74.16375,76.04597014925373
2020-07-11,Capital Metro,Capital,first class,85.59,86.68125,85.64
2020-07-11,Capital Metro,Capital,marketing,89.31,82.25375,83.49074626865672
2020-07-11,Capital Metro,Capital,periodical,66.78,69.75375,73.44537313432836
2020-07-18,Capital Metro,Capital,first class,82.48,82.73875,82.65940298507462
2020-07-18,Capital Metro,Capital,marketing,86.07,79.16624999999999,81.20328358208955
2020-07-18,Capital Metro,Capital,periodical,74.13,67.32125,71.2423880597015
2020-07-25,Capital Metro,Capital,first class,78.11,82.48875,83.4613432835821
2020-07-25,Capital Metro,Capital,marketing,82.38,79.95625,83.07761194029851
2020-07-25,Capital Metro,Capital,periodical,70.6,65.71125,67.87805970149253
2020-08-01,Capital Metro,Capital,first class,77.27,81.52250000000001,82.64
2020-08-01,Capital Metro,Capital,marketing,82.63,77.71625,80.8176119402985
2020-08-01,Capital Metro,Capital,periodical,63.12,67.0325,68.53910447761194
2020-08-08,Capital Metro,Capital,first class,76.75,78.73375,81.42850746268657
2020-08-08,Capital Metro,Capital,marketing,84.26,77.645,82.4720895522388
2020-08-08,Capital Metro,Capital,periodical,69.75,66.57875,68.86507462686568
2020-08-15,Capital Metro,Capital,first class,78.24,82.0125,85.14671641791045
2020-08-15,Capital Metro,Capital,marketing,84.85,80.2125,86.32208955223881
2020-08-15,Capital Metro,Capital,periodical,66.65,67.40375,72.42880597014926
2020-08-22,Capital Metro,Capital,first class,82.07,85.2675,87.66373134328359
2020-08-22,Capital Metro,Capital,marketing,88.32,86.27625,89.65507462686567
2020-08-22,Capital Metro,Capital,periodical,60.86,70.17125,75.35179104477612
2020-08-29,Capital Metro,Capital,first class,78.37,83.35625,87.9558208955224
2020-08-29,Capital Metro,Capital,marketing,87.51,85.88875,89.71492537313434
2020-08-29,Capital Metro,Capital,periodical,65.87,69.1925,77.81626865671642
2020-09-05,Capital Metro,Capital,first class,76.34,83.06125,88.63970149253731
2020-09-05,Capital Metro,Capital,marketing,81.41,80.185,87.56910447761194
2020-09-05,Capital Metro,Capital,periodical,68.94,76.03625,79.4310447761194
2020-09-12,Capital Metro,Capital,first class,77.28,80.98125,86.31940298507463
2020-09-12,Capital Metro,Capital,marketing,82.91,80.975,87.01388059701493
2020-09-12,Capital Metro,Capital,periodical,64.22,73.96875,77.99432835820896
2020-09-19,Capital Metro,Capital,first class,70.97,76.195,84.3179104477612
2020-09-19,Capital Metro,Capital,marketing,86.31,83.8675,88.86358208955224
2020-09-19,Capital Metro,Capital,periodical,75.05,75.3925,79.76626865671642
2020-09-26,Capital Metro,Capital,first class,74.13,80.91375,85.99880597014925
2020-09-26,Capital Metro,Capital,marketing,86.19,86.69125,89.72044776119402
2020-09-26,Capital Metro,Capital,periodical,64.27,71.485,77.87910447761195
2020-10-03,Capital Metro,Capital,first class,74.44,81.19375,86.09283582089552
2020-10-03,Capital Metro,Capital,marketing,82,84.29875,89.24208955223881
2020-10-03,Capital Metro,Capital,periodical,60.33,72.84,78.80641791044776
2020-10-10,Capital Metro,Capital,first class,78.09,79.9625,85.7068656716418
2020-10-10,Capital Metro,Capital,marketing,87.35,80.46875,86.79537313432836
2020-10-10,Capital Metro,Capital,periodical,64.91,68.55875,77.79492537313433
2020-10-17,Capital Metro,Capital,first class,67.43,71.7675,81.02850746268656
2020-10-17,Capital Metro,Capital,marketing,92.17,79.06,87.537761194029855
2020-10-17,Capital Metro,Capital,periodical,76.55,68.69500000000001,74.85313432835821
2020-10-24,Capital Metro,Capital,first class,75.96,73.3275,81.72880597014925
2020-10-24,Capital Metro,Capital,marketing,89.23,74.75874999999999,86.49582089552239
2020-10-24,Capital Metro,Capital,periodical,72.88,62.90875,75.62328358208956
2020-10-31,Capital Metro,Capital,first class,75.53,77.69500000000001,84.71164179104478
2020-10-31,Capital Metro,Capital,marketing,87.53,72.55,84.98910447761195
2020-10-31,Capital Metro,Capital,periodical,62.66,64.4075,76.0223880597015
2020-01-04,Capital Metro,Greater S Carolina,first class,93.36,90.01375,91.52223880597015
2020-01-04,Capital Metro,Greater S Carolina,marketing,86.18,86.47125,91.10417910447761
2020-01-04,Capital Metro,Greater S Carolina,periodical,93.05,83.42,84.79970149253731
2020-01-11,Capital Metro,Greater S Carolina,first class,93.03,89.83125,91.32611940298507
2020-01-11,Capital Metro,Greater S Carolina,marketing,90.56,82.36749999999999,88.92641791044777
2020-01-11,Capital Metro,Greater S Carolina,periodical,91.15,83.24000000000001,84.77776119402985
2020-01-18,Capital Metro,Greater S Carolina,first class,93.06,91.565,92.84149253731343
2020-01-18,Capital Metro,Greater S Carolina,marketing,85.45,85.39,89.35925373134329
2020-01-18,Capital Metro,Greater S Carolina,periodical,90.2,86.37875,86.83358208955224
2020-01-25,Capital Metro,Greater S Carolina,first class,93,90.3075,90.87194029850747
2020-01-25,Capital Metro,Greater S Carolina,marketing,91.53,88.81125,91.74611940298507
2020-01-25,Capital Metro,Greater S Carolina,periodical,94.22,85.99375,87.02731343283583
2020-02-01,Capital Metro,Greater S Carolina,first class,92.25,89.87625,90.80268656716417
2020-02-01,Capital Metro,Greater S Carolina,marketing,86.52,86.505,90.1579104477612
2020-02-01,Capital Metro,Greater S Carolina,periodical,94.86,85.23375,87.08328358208955
2020-02-08,Capital Metro,Greater S Carolina,first class,93.48,91.4775,91.89029850746269
2020-02-08,Capital Metro,Greater S Carolina,marketing,93.26,89.54125,91.76835820895522
2020-02-08,Capital Metro,Greater S Carolina,periodical,93.5,87.35249999999999,88.17701492537313
2020-02-15,Capital Metro,Greater S Carolina,first class,94.83,93.24625,93.73283582089552
2020-02-15,Capital Metro,Greater S Carolina,marketing,88.36,88.27,91.66597014925374
2020-02-15,Capital Metro,Greater S Carolina,periodical,91,87.445,88.09074626865672
2020-02-22,Capital Metro,Greater S Carolina,first class,93.89,92.09125,92.73044776119403
2020-02-22,Capital Metro,Greater S Carolina,marketing,94.29,91.075,93.13537313432836
2020-02-22,Capital Metro,Greater S Carolina,periodical,92.48,86.135,86.80835820895523
2020-02-29,Capital Metro,Greater S Carolina,first class,93.88,92.37,93.05
2020-02-29,Capital Metro,Greater S Carolina,marketing,86.51,84.805,91.48925373134328
2020-02-29,Capital Metro,Greater S Carolina,periodical,94.68,83.69,85.74104477611941
2020-03-07,Capital Metro,Greater S Carolina,first class,92.9,91.6925,92.29373134328358
2020-03-07,Capital Metro,Greater S Carolina,marketing,93.02,90.3275,92.01358208955224
2020-03-07,Capital Metro,Greater S Carolina,periodical,94.09,85.29625,86.38985074626865
2020-03-14,Capital Metro,Greater S Carolina,first class,93.97,92.46625,91.79925373134328
2020-03-14,Capital Metro,Greater S Carolina,marketing,86.79,88.84,91.02089552238806
2020-03-14,Capital Metro,Greater S Carolina,periodical,94.75,85.4875,85.62552238805971
2020-03-21,Capital Metro,Greater S Carolina,first class,93.7,92.9575,92.48880597014926
2020-03-21,Capital Metro,Greater S Carolina,marketing,94.01,91.82000000000001,91.89955223880597
2020-03-21,Capital Metro,Greater S Carolina,periodical,94.36,86.47749999999999,85.31238805970149
2020-03-28,Capital Metro,Greater S Carolina,first class,95.17,93.11125,92.28328358208955
2020-03-28,Capital Metro,Greater S Carolina,marketing,94.65,93.40625,92.68477611940298
2020-03-28,Capital Metro,Greater S Carolina,periodical,88.72,86.71625,84.20388059701493
2020-04-01,Capital Metro,Greater S Carolina,first class,95.16,93.57124999999999,92.44791044776119
2020-04-01,Capital Metro,Greater S Carolina,marketing,92.85,90.78375,89.53373134328358
2020-04-01,Capital Metro,Greater S Carolina,periodical,92.29,86.535,82.98134328358209
2020-04-04,Capital Metro,Greater S Carolina,first class,94.24,92.39125,91.08268656716417
2020-04-04,Capital Metro,Greater S Carolina,marketing,95.56,91.74875,88.09537313432836
2020-04-04,Capital Metro,Greater S Carolina,periodical,94.94,86.54249999999999,81.46358208955223
2020-04-11,Capital Metro,Greater S Carolina,first class,93.68,90.96000000000001,88.87402985074627
2020-04-11,Capital Metro,Greater S Carolina,marketing,95.21,91.11375,87.90641791044776
2020-04-11,Capital Metro,Greater S Carolina,periodical,92.25,80.91375000000001,76.45507462686567
2020-04-18,Capital Metro,Greater S Carolina,first class,94.9,92.36125,90.52313432835821
2020-04-18,Capital Metro,Greater S Carolina,marketing,96.28,93.125,88.38283582089552
2020-04-18,Capital Metro,Greater S Carolina,periodical,93.93,84.69,77.98447761194029
2020-04-25,Capital Metro,Greater S Carolina,first class,93.76,91.74375,89.73597014925373
2020-04-25,Capital Metro,Greater S Carolina,marketing,93.9,91.27250000000001,87.3144776119403
2020-04-25,Capital Metro,Greater S Carolina,periodical,82.81,79.39625000000001,74.06
2020-05-02,Capital Metro,Greater S Carolina,first class,93.09,90.29875,89.182089552238807
2020-05-02,Capital Metro,Greater S Carolina,marketing,85.33,86.16,86.49776119402985
2020-05-02,Capital Metro,Greater S Carolina,periodical,92.13,76.46625,73.19462686567164
2020-05-09,Capital Metro,Greater S Carolina,first class,91.43,88.87,89.02462686567164
2020-05-09,Capital Metro,Greater S Carolina,marketing,90.39,86.395,87.77477611940299
2020-05-09,Capital Metro,Greater S Carolina,periodical,88.82,66.375,69.31626865671642
2020-05-16,Capital Metro,Greater S Carolina,first class,93.83,90.315,90.94850746268656
2020-05-16,Capital Metro,Greater S Carolina,marketing,91.47,87.12375,89.65597014925373
2020-05-16,Capital Metro,Greater S Carolina,periodical,87.22,71.49375,73.81582089552239
2020-05-23,Capital Metro,Greater S Carolina,first class,93.91,91.97875,91.81462686567164
2020-05-23,Capital Metro,Greater S Carolina,marketing,90.98,88.7275,89.30164179104477
2020-05-23,Capital Metro,Greater S Carolina,periodical,85.76,78.765,76.63716417910447
2020-05-30,Capital Metro,Greater S Carolina,first class,92.31,88.49875,89.82761194029851
2020-05-30,Capital Metro,Greater S Carolina,marketing,93.87,87.99625,90.110597014925375
2020-05-30,Capital Metro,Greater S Carolina,periodical,85.87,75.4725,76.74104477611941
2020-06-06,Capital Metro,Greater S Carolina,first class,92.09,89.2925,90.2844776119403
2020-06-06,Capital Metro,Greater S Carolina,marketing,90.79,85.8525,89.28955223880597
2020-06-06,Capital Metro,Greater S Carolina,periodical,90.27,76.02,76.22820895522388
2020-06-13,Capital Metro,Greater S Carolina,first class,92.58,90.15125,91.25044776119402
2020-06-13,Capital Metro,Greater S Carolina,marketing,92.58,89.3275,90.66611940298507
2020-06-13,Capital Metro,Greater S Carolina,periodical,85.42,78.81875,78.9720895522388
2020-06-20,Capital Metro,Greater S Carolina,first class,92.76,89.9725,90.33910447761194
2020-06-20,Capital Metro,Greater S Carolina,marketing,91.95,89.12125,90.69313432835821
2020-06-20,Capital Metro,Greater S Carolina,periodical,84.24,80.215,77.99194029850746
2020-06-27,Capital Metro,Greater S Carolina,first class,93.24,90.46,90.34238805970149
2020-06-27,Capital Metro,Greater S Carolina,marketing,94.46,92.8325,91.24179104477612
2020-06-27,Capital Metro,Greater S Carolina,periodical,88.81,81.66250000000001,80.67895522388059
2020-07-01,Capital Metro,Greater S Carolina,first class,93.94,91.5675,91.40492537313433
2020-07-01,Capital Metro,Greater S Carolina,marketing,92.72,88.8725,89.99686567164179
2020-07-01,Capital Metro,Greater S Carolina,periodical,87.19,79.55,78.68358208955223
2020-07-04,Capital Metro,Greater S Carolina,first class,93.31,89.94624999999999,90.30477611940299
2020-07-04,Capital Metro,Greater S Carolina,marketing,90.64,87.7175,87.91850746268656
2020-07-04,Capital Metro,Greater S Carolina,periodical,74.7,74.16375,76.04597014925373
2020-07-11,Capital Metro,Greater S Carolina,first class,90.37,86.68125,85.64
2020-07-11,Capital Metro,Greater S Carolina,marketing,75.69,82.25375,83.49074626865672
2020-07-11,Capital Metro,Greater S Carolina,periodical,75.37,69.75375,73.44537313432836
2020-07-18,Capital Metro,Greater S Carolina,first class,86.99,82.73875,82.65940298507462
2020-07-18,Capital Metro,Greater S Carolina,marketing,78.71,79.16624999999999,81.20328358208955
2020-07-18,Capital Metro,Greater S Carolina,periodical,63.96,67.32125,71.2423880597015
2020-07-25,Capital Metro,Greater S Carolina,first class,85.29,82.48875,83.4613432835821
2020-07-25,Capital Metro,Greater S Carolina,marketing,76.82,79.95625,83.07761194029851
2020-07-25,Capital Metro,Greater S Carolina,periodical,76.12,65.71125,67.87805970149253
2020-08-01,Capital Metro,Greater S Carolina,first class,85.08,81.52250000000001,82.64
2020-08-01,Capital Metro,Greater S Carolina,marketing,75.02,77.71625,80.8176119402985
2020-08-01,Capital Metro,Greater S Carolina,periodical,72.63,67.0325,68.53910447761194
2020-08-08,Capital Metro,Greater S Carolina,first class,78.41,78.73375,81.42850746268657
2020-08-08,Capital Metro,Greater S Carolina,marketing,73.38,77.645,82.4720895522388
2020-08-08,Capital Metro,Greater S Carolina,periodical,76.82,66.57875,68.86507462686568
2020-08-15,Capital Metro,Greater S Carolina,first class,85.93,82.0125,85.14671641791045
2020-08-15,Capital Metro,Greater S Carolina,marketing,86.42,80.2125,86.32208955223881
2020-08-15,Capital Metro,Greater S Carolina,periodical,77.36,67.40375,72.42880597014926
2020-08-22,Capital Metro,Greater S Carolina,first class,89.7,85.2675,87.66373134328359
2020-08-22,Capital Metro,Greater S Carolina,marketing,85.23,86.27625,89.65507462686567
2020-08-22,Capital Metro,Greater S Carolina,periodical,82.46,70.17125,75.35179104477612
2020-08-29,Capital Metro,Greater S Carolina,first class,89.29,83.35625,87.9558208955224
2020-08-29,Capital Metro,Greater S Carolina,marketing,93,85.88875,89.71492537313434
2020-08-29,Capital Metro,Greater S Carolina,periodical,90.28,69.1925,77.81626865671642
2020-09-05,Capital Metro,Greater S Carolina,first class,87.99,83.06125,88.63970149253731
2020-09-05,Capital Metro,Greater S Carolina,marketing,81.99,80.185,87.56910447761194
2020-09-05,Capital Metro,Greater S Carolina,periodical,92,76.03625,79.4310447761194
2020-09-12,Capital Metro,Greater S Carolina,first class,84.53,80.98125,86.31940298507463
2020-09-12,Capital Metro,Greater S Carolina,marketing,84.41,80.975,87.01388059701493
2020-09-12,Capital Metro,Greater S Carolina,periodical,84.77,73.96875,77.99432835820896
2020-09-19,Capital Metro,Greater S Carolina,first class,79.53,76.195,84.3179104477612
2020-09-19,Capital Metro,Greater S Carolina,marketing,85.88,83.8675,88.86358208955224
2020-09-19,Capital Metro,Greater S Carolina,periodical,85.87,75.3925,79.76626865671642
2020-09-26,Capital Metro,Greater S Carolina,first class,84.88,80.91375,85.99880597014925
2020-09-26,Capital Metro,Greater S Carolina,marketing,91.1,86.69125,89.72044776119402
2020-09-26,Capital Metro,Greater S Carolina,periodical,80.72,71.485,77.87910447761195
2020-10-03,Capital Metro,Greater S Carolina,first class,83.48,81.19375,86.09283582089552
2020-10-03,Capital Metro,Greater S Carolina,marketing,90.31,84.29875,89.24208955223881
2020-10-03,Capital Metro,Greater S Carolina,periodical,91.51,72.84,78.80641791044776
2020-10-10,Capital Metro,Greater S Carolina,first class,81.16,79.9625,85.7068656716418
2020-10-10,Capital Metro,Greater S Carolina,marketing,83.37,80.46875,86.79537313432836
2020-10-10,Capital Metro,Greater S Carolina,periodical,85.37,68.55875,77.79492537313433
2020-10-17,Capital Metro,Greater S Carolina,first class,72.69,71.7675,81.02850746268656
2020-10-17,Capital Metro,Greater S Carolina,marketing,85.62,79.06,87.537761194029855
2020-10-17,Capital Metro,Greater S Carolina,periodical,80.98,68.69500000000001,74.85313432835821
2020-10-24,Capital Metro,Greater S Carolina,first class,67.85,73.3275,81.72880597014925
2020-10-24,Capital Metro,Greater S Carolina,marketing,77.86,74.75874999999999,86.49582089552239
2020-10-24,Capital Metro,Greater S Carolina,periodical,73.77,62.90875,75.62328358208956
2020-10-31,Capital Metro,Greater S Carolina,first class,71.43,77.69500000000001,84.71164179104478
2020-10-31,Capital Metro,Greater S Carolina,marketing,73.14,72.55,84.98910447761195
2020-10-31,Capital Metro,Greater S Carolina,periodical,84.71,64.4075,76.0223880597015
2020-01-04,Capital Metro,Greensboro,first class,90.72,90.01375,91.52223880597015
2020-01-04,Capital Metro,Greensboro,marketing,84.28,86.47125,91.10417910447761
2020-01-04,Capital Metro,Greensboro,periodical,85.86,83.42,84.79970149253731
2020-01-11,Capital Metro,Greensboro,first class,90.85,89.83125,91.32611940298507
2020-01-11,Capital Metro,Greensboro,marketing,87.38,82.36749999999999,88.92641791044777
2020-01-11,Capital Metro,Greensboro,periodical,84.62,83.24000000000001,84.77776119402985
2020-01-18,Capital Metro,Greensboro,first class,93.16,91.565,92.84149253731343
2020-01-18,Capital Metro,Greensboro,marketing,90.81,85.39,89.35925373134329
2020-01-18,Capital Metro,Greensboro,periodical,84.58,86.37875,86.83358208955224
