date,area,district,mail_type,pct_on_time
2020-02-08,Southern,Mississippi,first_class,92.62
2020-02-08,Southern,Mississippi,marketing,91.65
2020-02-08,Southern,Mississippi,periodical,89.83
2020-02-15,Southern,Mississippi,first_class,94.26
2020-02-15,Southern,Mississippi,marketing,89.74
2020-02-15,Southern,Mississippi,periodical,88.95
2020-02-22,Southern,Mississippi,first_class,92.49
2020-02-22,Southern,Mississippi,marketing,92.61
2020-02-22,Southern,Mississippi,periodical,84.94
2020-02-29,Southern,Mississippi,first_class,93.33
2020-02-29,Southern,Mississippi,marketing,93.62
2020-02-29,Southern,Mississippi,periodical,85.93
2020-03-07,Southern,Mississippi,first_class,92.41
2020-03-07,Southern,Mississippi,marketing,90.19
2020-03-07,Southern,Mississippi,periodical,87.92
2020-03-14,Southern,Mississippi,first_class,91.27
2020-03-14,Southern,Mississippi,marketing,87.37
2020-03-14,Southern,Mississippi,periodical,89.49
2020-03-21,Southern,Mississippi,first_class,93.97
2020-03-21,Southern,Mississippi,marketing,93.65
2020-03-21,Southern,Mississippi,periodical,88.36
2020-03-28,Southern,Mississippi,first_class,94.78
2020-03-28,Southern,Mississippi,marketing,94.69
2020-03-28,Southern,Mississippi,periodical,77.39
2020-04-01,Southern,Mississippi,first_class,93.77
2020-04-01,Southern,Mississippi,marketing,92.05
2020-04-01,Southern,Mississippi,periodical,87.58
2020-04-04,Southern,Mississippi,first_class,94.09
2020-04-04,Southern,Mississippi,marketing,94.81
2020-04-04,Southern,Mississippi,periodical,86.52
2020-04-11,Southern,Mississippi,first_class,91
2020-04-11,Southern,Mississippi,marketing,94.42
2020-04-11,Southern,Mississippi,periodical,88.22
2020-04-18,Southern,Mississippi,first_class,94.46
2020-04-18,Southern,Mississippi,marketing,91.05
2020-04-18,Southern,Mississippi,periodical,85.26
2020-04-25,Southern,Mississippi,first_class,91.93
2020-04-25,Southern,Mississippi,marketing,92.65
2020-04-25,Southern,Mississippi,periodical,72.38
2020-05-02,Southern,Mississippi,first_class,91.83
2020-05-02,Southern,Mississippi,marketing,88.41
2020-05-02,Southern,Mississippi,periodical,71.15
2020-05-09,Southern,Mississippi,first_class,92.03
2020-05-09,Southern,Mississippi,marketing,89.01
2020-05-09,Southern,Mississippi,periodical,84.06
2020-05-16,Southern,Mississippi,first_class,91.85
2020-05-16,Southern,Mississippi,marketing,87.46
2020-05-16,Southern,Mississippi,periodical,72.09
2020-05-23,Southern,Mississippi,first_class,92.57
2020-05-23,Southern,Mississippi,marketing,85.57
2020-05-23,Southern,Mississippi,periodical,74.66
2020-05-30,Southern,Mississippi,first_class,90.68
2020-05-30,Southern,Mississippi,marketing,84.77
2020-05-30,Southern,Mississippi,periodical,52.76
2020-06-06,Southern,Mississippi,first_class,88.96
2020-06-06,Southern,Mississippi,marketing,81.65
2020-06-06,Southern,Mississippi,periodical,56.19
2020-06-13,Southern,Mississippi,first_class,90.76
2020-06-13,Southern,Mississippi,marketing,85.71
2020-06-13,Southern,Mississippi,periodical,65.85
2020-06-20,Southern,Mississippi,first_class,89.71
2020-06-20,Southern,Mississippi,marketing,91.11
2020-06-20,Southern,Mississippi,periodical,78.81
2020-06-27,Southern,Mississippi,first_class,92.15
2020-06-27,Southern,Mississippi,marketing,90.35
2020-06-27,Southern,Mississippi,periodical,77.12
2020-07-01,Southern,Mississippi,first_class,91.91
2020-07-01,Southern,Mississippi,marketing,85.89
2020-07-01,Southern,Mississippi,periodical,31.48
2020-07-04,Southern,Mississippi,first_class,90.68
2020-07-04,Southern,Mississippi,marketing,83.44
2020-07-04,Southern,Mississippi,periodical,54.6
2020-07-11,Southern,Mississippi,first_class,90.19
2020-07-11,Southern,Mississippi,marketing,83.16
2020-07-11,Southern,Mississippi,periodical,72.67
2020-07-18,Southern,Mississippi,first_class,86.62
2020-07-18,Southern,Mississippi,marketing,76.84
2020-07-18,Southern,Mississippi,periodical,76.22
2020-07-25,Southern,Mississippi,first_class,87.68
2020-07-25,Southern,Mississippi,marketing,80.16
2020-07-25,Southern,Mississippi,periodical,74.94
2020-08-01,Southern,Mississippi,first_class,86.74
2020-08-01,Southern,Mississippi,marketing,80.39
2020-08-01,Southern,Mississippi,periodical,75.93
2020-08-08,Southern,Mississippi,first_class,86.76
2020-08-08,Southern,Mississippi,marketing,88.38
2020-08-08,Southern,Mississippi,periodical,76.6
2020-08-15,Southern,Mississippi,first_class,87.26
2020-08-15,Southern,Mississippi,marketing,88.83
2020-08-15,Southern,Mississippi,periodical,79.73
2020-08-22,Southern,Mississippi,first_class,89.44
2020-08-22,Southern,Mississippi,marketing,86.29
2020-08-22,Southern,Mississippi,periodical,73.44
2020-08-29,Southern,Mississippi,first_class,89.68
2020-08-29,Southern,Mississippi,marketing,90.15
2020-08-29,Southern,Mississippi,periodical,84.93
2020-01-04,Southern,Oklahoma,first_class,94.49
2020-01-04,Southern,Oklahoma,marketing,93.72
2020-01-04,Southern,Oklahoma,periodical,88.59
2020-01-11,Southern,Oklahoma,first_class,93.33
2020-01-11,Southern,Oklahoma,marketing,90.38
2020-01-11,Southern,Oklahoma,periodical,89.42
2020-01-18,Southern,Oklahoma,first_class,94.86
2020-01-18,Southern,Oklahoma,marketing,92.45
2020-01-18,Southern,Oklahoma,periodical,89.85
2020-01-25,Southern,Oklahoma,first_class,93.54
2020-01-25,Southern,Oklahoma,marketing,92.92
2020-01-25,Southern,Oklahoma,periodical,92.97
2020-02-01,Southern,Oklahoma,first_class,93.1
2020-02-01,Southern,Oklahoma,marketing,92.08
2020-02-01,Southern,Oklahoma,periodical,92.77
2020-02-08,Southern,Oklahoma,first_class,92.77
2020-02-08,Southern,Oklahoma,marketing,93.87
2020-02-08,Southern,Oklahoma,periodical,92.54
2020-02-15,Southern,Oklahoma,first_class,95.39
2020-02-15,Southern,Oklahoma,marketing,92.54
2020-02-15,Southern,Oklahoma,periodical,92.52
2020-02-22,Southern,Oklahoma,first_class,94.19
2020-02-22,Southern,Oklahoma,marketing,93.86
2020-02-22,Southern,Oklahoma,periodical,91.87
2020-02-29,Southern,Oklahoma,first_class,94.71
2020-02-29,Southern,Oklahoma,marketing,94.19
2020-02-29,Southern,Oklahoma,periodical,86.7
2020-03-07,Southern,Oklahoma,first_class,94.62
2020-03-07,Southern,Oklahoma,marketing,93.6
2020-03-07,Southern,Oklahoma,periodical,91.95
2020-03-14,Southern,Oklahoma,first_class,93.89
2020-03-14,Southern,Oklahoma,marketing,93.87
2020-03-14,Southern,Oklahoma,periodical,87.21
2020-03-21,Southern,Oklahoma,first_class,94.97
2020-03-21,Southern,Oklahoma,marketing,94.06
2020-03-21,Southern,Oklahoma,periodical,93.26
2020-03-28,Southern,Oklahoma,first_class,95.28
2020-03-28,Southern,Oklahoma,marketing,95.95
2020-03-28,Southern,Oklahoma,periodical,90.6
2020-04-01,Southern,Oklahoma,first_class,95.83
2020-04-01,Southern,Oklahoma,marketing,92.91
2020-04-01,Southern,Oklahoma,periodical,97.05
2020-04-04,Southern,Oklahoma,first_class,93.99
2020-04-04,Southern,Oklahoma,marketing,94.97
2020-04-04,Southern,Oklahoma,periodical,91.19
2020-04-11,Southern,Oklahoma,first_class,94.48
2020-04-11,Southern,Oklahoma,marketing,94.89
2020-04-11,Southern,Oklahoma,periodical,87.69
2020-04-18,Southern,Oklahoma,first_class,95.02
2020-04-18,Southern,Oklahoma,marketing,95.66
2020-04-18,Southern,Oklahoma,periodical,89.07
2020-04-25,Southern,Oklahoma,first_class,93.9
2020-04-25,Southern,Oklahoma,marketing,93.63
2020-04-25,Southern,Oklahoma,periodical,90.1
2020-05-02,Southern,Oklahoma,first_class,92.67
2020-05-02,Southern,Oklahoma,marketing,91.53
2020-05-02,Southern,Oklahoma,periodical,85.18
2020-05-09,Southern,Oklahoma,first_class,93.42
2020-05-09,Southern,Oklahoma,marketing,92.85
2020-05-09,Southern,Oklahoma,periodical,89.58
2020-05-16,Southern,Oklahoma,first_class,94.14
2020-05-16,Southern,Oklahoma,marketing,94.25
2020-05-16,Southern,Oklahoma,periodical,86.48
2020-05-23,Southern,Oklahoma,first_class,94.25
2020-05-23,Southern,Oklahoma,marketing,91.23
2020-05-23,Southern,Oklahoma,periodical,87.49
2020-05-30,Southern,Oklahoma,first_class,92.91
2020-05-30,Southern,Oklahoma,marketing,93.32
2020-05-30,Southern,Oklahoma,periodical,90.57
2020-06-06,Southern,Oklahoma,first_class,93.22
2020-06-06,Southern,Oklahoma,marketing,92.55
2020-06-06,Southern,Oklahoma,periodical,88.75
2020-06-13,Southern,Oklahoma,first_class,93.72
2020-06-13,Southern,Oklahoma,marketing,94.75
2020-06-13,Southern,Oklahoma,periodical,86.45
2020-06-20,Southern,Oklahoma,first_class,93.37
2020-06-20,Southern,Oklahoma,marketing,94.32
2020-06-20,Southern,Oklahoma,periodical,88.47
2020-06-27,Southern,Oklahoma,first_class,93.44
2020-06-27,Southern,Oklahoma,marketing,95.01
2020-06-27,Southern,Oklahoma,periodical,85.53
2020-07-01,Southern,Oklahoma,first_class,92.98
2020-07-01,Southern,Oklahoma,marketing,92.97
2020-07-01,Southern,Oklahoma,periodical,91.41
2020-07-04,Southern,Oklahoma,first_class,92.61
2020-07-04,Southern,Oklahoma,marketing,92.25
2020-07-04,Southern,Oklahoma,periodical,79.47
2020-07-11,Southern,Oklahoma,first_class,89.79
2020-07-11,Southern,Oklahoma,marketing,87.33
2020-07-11,Southern,Oklahoma,periodical,85.92
2020-07-18,Southern,Oklahoma,first_class,88.83
2020-07-18,Southern,Oklahoma,marketing,84.37
2020-07-18,Southern,Oklahoma,periodical,80.93
2020-07-25,Southern,Oklahoma,first_class,90.28
2020-07-25,Southern,Oklahoma,marketing,87.72
2020-07-25,Southern,Oklahoma,periodical,71.68
2020-08-01,Southern,Oklahoma,first_class,89.18
2020-08-01,Southern,Oklahoma,marketing,84.16
2020-08-01,Southern,Oklahoma,periodical,83.8
2020-08-08,Southern,Oklahoma,first_class,85.15
2020-08-08,Southern,Oklahoma,marketing,87.52
2020-08-08,Southern,Oklahoma,periodical,67.68
2020-08-15,Southern,Oklahoma,first_class,89.64
2020-08-15,Southern,Oklahoma,marketing,91.21
2020-08-15,Southern,Oklahoma,periodical,84.36
2020-08-22,Southern,Oklahoma,first_class,92.89
2020-08-22,Southern,Oklahoma,marketing,94.74
2020-08-22,Southern,Oklahoma,periodical,87.26
2020-08-29,Southern,Oklahoma,first_class,92.59
2020-08-29,Southern,Oklahoma,marketing,93.47
2020-08-29,Southern,Oklahoma,periodical,93.22
2020-01-04,Southern,Rio Grande,first_class,92.24
2020-01-04,Southern,Rio Grande,marketing,92.8
2020-01-04,Southern,Rio Grande,periodical,86.08
2020-01-11,Southern,Rio Grande,first_class,92.95
2020-01-11,Southern,Rio Grande,marketing,90.41
2020-01-11,Southern,Rio Grande,periodical,89.65
2020-01-18,Southern,Rio Grande,first_class,94.55
2020-01-18,Southern,Rio Grande,marketing,90.02
2020-01-18,Southern,Rio Grande,periodical,89.66
2020-01-25,Southern,Rio Grande,first_class,92.61
2020-01-25,Southern,Rio Grande,marketing,93.29
2020-01-25,Southern,Rio Grande,periodical,92.43
2020-02-01,Southern,Rio Grande,first_class,92.82
2020-02-01,Southern,Rio Grande,marketing,92.19
2020-02-01,Southern,Rio Grande,periodical,86.99
2020-02-08,Southern,Rio Grande,first_class,92.82
2020-02-08,Southern,Rio Grande,marketing,94.33
2020-02-08,Southern,Rio Grande,periodical,88.52
2020-02-15,Southern,Rio Grande,first_class,94.77
2020-02-15,Southern,Rio Grande,marketing,92.87
2020-02-15,Southern,Rio Grande,periodical,90.09
2020-02-22,Southern,Rio Grande,first_class,93.3
2020-02-22,Southern,Rio Grande,marketing,94.68
2020-02-22,Southern,Rio Grande,periodical,87.18
2020-02-29,Southern,Rio Grande,first_class,92.61
2020-02-29,Southern,Rio Grande,marketing,93.53
2020-02-29,Southern,Rio Grande,periodical,90.54
2020-03-07,Southern,Rio Grande,first_class,92.5
2020-03-07,Southern,Rio Grande,marketing,93.9
2020-03-07,Southern,Rio Grande,periodical,86.71
2020-03-14,Southern,Rio Grande,first_class,93.18
2020-03-14,Southern,Rio Grande,marketing,93.59
2020-03-14,Southern,Rio Grande,periodical,86.81
2020-03-21,Southern,Rio Grande,first_class,93.17
2020-03-21,Southern,Rio Grande,marketing,94.06
2020-03-21,Southern,Rio Grande,periodical,87.05
2020-03-28,Southern,Rio Grande,first_class,93.08
2020-03-28,Southern,Rio Grande,marketing,96.19
2020-03-28,Southern,Rio Grande,periodical,91.16
2020-04-01,Southern,Rio Grande,first_class,93.15
2020-04-01,Southern,Rio Grande,marketing,93.99
2020-04-01,Southern,Rio Grande,periodical,93.87
2020-04-04,Southern,Rio Grande,first_class,93.58
2020-04-04,Southern,Rio Grande,marketing,95.67
2020-04-04,Southern,Rio Grande,periodical,91.16
2020-04-11,Southern,Rio Grande,first_class,92.13
2020-04-11,Southern,Rio Grande,marketing,94.48
2020-04-11,Southern,Rio Grande,periodical,83.47
2020-04-18,Southern,Rio Grande,first_class,92.58
2020-04-18,Southern,Rio Grande,marketing,94.98
2020-04-18,Southern,Rio Grande,periodical,90.58
2020-04-25,Southern,Rio Grande,first_class,92.25
2020-04-25,Southern,Rio Grande,marketing,94.2
2020-04-25,Southern,Rio Grande,periodical,86.65
2020-05-02,Southern,Rio Grande,first_class,91.45
2020-05-02,Southern,Rio Grande,marketing,92.74
2020-05-02,Southern,Rio Grande,periodical,84.17
2020-05-09,Southern,Rio Grande,first_class,91.21
2020-05-09,Southern,Rio Grande,marketing,93.44
2020-05-09,Southern,Rio Grande,periodical,83.51
2020-05-16,Southern,Rio Grande,first_class,92.63
2020-05-16,Southern,Rio Grande,marketing,94.43
2020-05-16,Southern,Rio Grande,periodical,83.6
2020-05-23,Southern,Rio Grande,first_class,93.03
2020-05-23,Southern,Rio Grande,marketing,91.99
2020-05-23,Southern,Rio Grande,periodical,83.35
2020-05-30,Southern,Rio Grande,first_class,92.14
2020-05-30,Southern,Rio Grande,marketing,93.76
2020-05-30,Southern,Rio Grande,periodical,85.73
2020-06-06,Southern,Rio Grande,first_class,91.71
2020-06-06,Southern,Rio Grande,marketing,92.8
2020-06-06,Southern,Rio Grande,periodical,81.71
2020-06-13,Southern,Rio Grande,first_class,91.51
2020-06-13,Southern,Rio Grande,marketing,91.29
2020-06-13,Southern,Rio Grande,periodical,82.13
2020-06-20,Southern,Rio Grande,first_class,90.8
2020-06-20,Southern,Rio Grande,marketing,91.48
2020-06-20,Southern,Rio Grande,periodical,77.38
2020-06-27,Southern,Rio Grande,first_class,89.6
2020-06-27,Southern,Rio Grande,marketing,90
2020-06-27,Southern,Rio Grande,periodical,71.83
2020-07-01,Southern,Rio Grande,first_class,92.3
2020-07-01,Southern,Rio Grande,marketing,91.17
2020-07-01,Southern,Rio Grande,periodical,83.2
2020-07-04,Southern,Rio Grande,first_class,92.24
2020-07-04,Southern,Rio Grande,marketing,85.61
2020-07-04,Southern,Rio Grande,periodical,73.28
2020-07-11,Southern,Rio Grande,first_class,82.66
2020-07-11,Southern,Rio Grande,marketing,69.08
2020-07-11,Southern,Rio Grande,periodical,74.14
2020-07-18,Southern,Rio Grande,first_class,85.69
2020-07-18,Southern,Rio Grande,marketing,75
2020-07-18,Southern,Rio Grande,periodical,68.65
2020-07-25,Southern,Rio Grande,first_class,85.26
2020-07-25,Southern,Rio Grande,marketing,74.65
2020-07-25,Southern,Rio Grande,periodical,73.99
2020-08-01,Southern,Rio Grande,first_class,86.58
2020-08-01,Southern,Rio Grande,marketing,79.06
2020-08-01,Southern,Rio Grande,periodical,69.58
2020-08-08,Southern,Rio Grande,first_class,85.21
2020-08-08,Southern,Rio Grande,marketing,86.08
2020-08-08,Southern,Rio Grande,periodical,71.05
2020-08-15,Southern,Rio Grande,first_class,88.28
2020-08-15,Southern,Rio Grande,marketing,89.1
2020-08-15,Southern,Rio Grande,periodical,74.77
2020-08-22,Southern,Rio Grande,first_class,89.16
2020-08-22,Southern,Rio Grande,marketing,93.69
2020-08-22,Southern,Rio Grande,periodical,77.7
2020-08-29,Southern,Rio Grande,first_class,89.54
2020-08-29,Southern,Rio Grande,marketing,94.99
2020-08-29,Southern,Rio Grande,periodical,90.16
2020-01-04,Southern,South Florida,first_class,91.89
2020-01-04,Southern,South Florida,marketing,91.07
2020-01-04,Southern,South Florida,periodical,84.43
2020-01-11,Southern,South Florida,first_class,91.12
2020-01-11,Southern,South Florida,marketing,88.7
2020-01-11,Southern,South Florida,periodical,84.9
2020-01-18,Southern,South Florida,first_class,93.19
2020-01-18,Southern,South Florida,marketing,87.56
2020-01-18,Southern,South Florida,periodical,86.37
2020-01-25,Southern,South Florida,first_class,91.71
2020-01-25,Southern,South Florida,marketing,88.87
2020-01-25,Southern,South Florida,periodical,86.17
2020-02-01,Southern,South Florida,first_class,90.94
2020-02-01,Southern,South Florida,marketing,87.46
2020-02-01,Southern,South Florida,periodical,86.83
2020-02-08,Southern,South Florida,first_class,90.57
2020-02-08,Southern,South Florida,marketing,89.29
2020-02-08,Southern,South Florida,periodical,85.75
2020-02-15,Southern,South Florida,first_class,92.49
2020-02-15,Southern,South Florida,marketing,89.49
2020-02-15,Southern,South Florida,periodical,86.84
2020-02-22,Southern,South Florida,first_class,92.55
2020-02-22,Southern,South Florida,marketing,91.78
2020-02-22,Southern,South Florida,periodical,87.89
2020-02-29,Southern,South Florida,first_class,93.24
2020-02-29,Southern,South Florida,marketing,90.24
2020-02-29,Southern,South Florida,periodical,85.82
2020-03-07,Southern,South Florida,first_class,92.29
2020-03-07,Southern,South Florida,marketing,90.49
2020-03-07,Southern,South Florida,periodical,83.1
2020-03-14,Southern,South Florida,first_class,92.66
2020-03-14,Southern,South Florida,marketing,91.24
2020-03-14,Southern,South Florida,periodical,82.91
2020-03-21,Southern,South Florida,first_class,92.65
2020-03-21,Southern,South Florida,marketing,92
2020-03-21,Southern,South Florida,periodical,84.78
2020-03-28,Southern,South Florida,first_class,92.42
2020-03-28,Southern,South Florida,marketing,94
2020-03-28,Southern,South Florida,periodical,78.1
2020-04-01,Southern,South Florida,first_class,92.73
2020-04-01,Southern,South Florida,marketing,91.18
2020-04-01,Southern,South Florida,periodical,86.47
2020-04-04,Southern,South Florida,first_class,91.43
2020-04-04,Southern,South Florida,marketing,93.3
2020-04-04,Southern,South Florida,periodical,85.13
2020-04-11,Southern,South Florida,first_class,90.58
2020-04-11,Southern,South Florida,marketing,93.3
2020-04-11,Southern,South Florida,periodical,81.06
2020-04-18,Southern,South Florida,first_class,91.84
2020-04-18,Southern,South Florida,marketing,91.88
2020-04-18,Southern,South Florida,periodical,79.5
2020-04-25,Southern,South Florida,first_class,91.8
2020-04-25,Southern,South Florida,marketing,89.5
2020-04-25,Southern,South Florida,periodical,81.66
2020-05-02,Southern,South Florida,first_class,91.79
2020-05-02,Southern,South Florida,marketing,92.27
2020-05-02,Southern,South Florida,periodical,79.69
2020-05-09,Southern,South Florida,first_class,88.9
2020-05-09,Southern,South Florida,marketing,90.66
2020-05-09,Southern,South Florida,periodical,71.32
2020-05-16,Southern,South Florida,first_class,90.98
2020-05-16,Southern,South Florida,marketing,90.61
2020-05-16,Southern,South Florida,periodical,71.75
2020-05-23,Southern,South Florida,first_class,92.11
2020-05-23,Southern,South Florida,marketing,86.73
2020-05-23,Southern,South Florida,periodical,74.64
2020-05-30,Southern,South Florida,first_class,89.44
2020-05-30,Southern,South Florida,marketing,90.38
2020-05-30,Southern,South Florida,periodical,80.08
2020-06-06,Southern,South Florida,first_class,90.64
2020-06-06,Southern,South Florida,marketing,89.18
2020-06-06,Southern,South Florida,periodical,68.24
2020-06-13,Southern,South Florida,first_class,91.65
2020-06-13,Southern,South Florida,marketing,90.46
2020-06-13,Southern,South Florida,periodical,86.68
2020-06-20,Southern,South Florida,first_class,89.6
2020-06-20,Southern,South Florida,marketing,88.62
2020-06-20,Southern,South Florida,periodical,82.72
2020-06-27,Southern,South Florida,first_class,89.11
2020-06-27,Southern,South Florida,marketing,92.28
2020-06-27,Southern,South Florida,periodical,80.13
2020-07-01,Southern,South Florida,first_class,91.77
2020-07-01,Southern,South Florida,marketing,91.19
2020-07-01,Southern,South Florida,periodical,77.48
2020-07-04,Southern,South Florida,first_class,90.57
2020-07-04,Southern,South Florida,marketing,89.04
2020-07-04,Southern,South Florida,periodical,76.72
2020-07-11,Southern,South Florida,first_class,85.21
2020-07-11,Southern,South Florida,marketing,82.13
2020-07-11,Southern,South Florida,periodical,70.95
2020-07-18,Southern,South Florida,first_class,77.95
2020-07-18,Southern,South Florida,marketing,78.42
2020-07-18,Southern,South Florida,periodical,67.67
2020-07-25,Southern,South Florida,first_class,84.11
2020-07-25,Southern,South Florida,marketing,81.3
2020-07-25,Southern,South Florida,periodical,69.12
2020-08-01,Southern,South Florida,first_class,80.16
2020-08-01,Southern,South Florida,marketing,78.38
2020-08-01,Southern,South Florida,periodical,65.64
2020-08-08,Southern,South Florida,first_class,79.67
2020-08-08,Southern,South Florida,marketing,79.57
2020-08-08,Southern,South Florida,periodical,71.66
2020-08-15,Southern,South Florida,first_class,80.82
2020-08-15,Southern,South Florida,marketing,79.62
2020-08-15,Southern,South Florida,periodical,68.76
2020-08-22,Southern,South Florida,first_class,85.47
2020-08-22,Southern,South Florida,marketing,82.99
2020-08-22,Southern,South Florida,periodical,73.9
2020-08-29,Southern,South Florida,first_class,85.03
2020-08-29,Southern,South Florida,marketing,85.49
2020-08-29,Southern,South Florida,periodical,70.73
2020-01-04,Southern,Suncoast,first_class,90.93
2020-01-04,Southern,Suncoast,marketing,89.27
2020-01-04,Southern,Suncoast,periodical,84.1
2020-01-11,Southern,Suncoast,first_class,91.4
2020-01-11,Southern,Suncoast,marketing,85.89
2020-01-11,Southern,Suncoast,periodical,84.6
2020-01-18,Southern,Suncoast,first_class,93.29
2020-01-18,Southern,Suncoast,marketing,88.91
2020-01-18,Southern,Suncoast,periodical,87.98
2020-01-25,Southern,Suncoast,first_class,90.57
2020-01-25,Southern,Suncoast,marketing,89.67
2020-01-25,Southern,Suncoast,periodical,87.5
2020-02-01,Southern,Suncoast,first_class,92.54
2020-02-01,Southern,Suncoast,marketing,91.5
2020-02-01,Southern,Suncoast,periodical,89.27
2020-02-08,Southern,Suncoast,first_class,92.78
2020-02-08,Southern,Suncoast,marketing,91.89
2020-02-08,Southern,Suncoast,periodical,90.66
2020-02-15,Southern,Suncoast,first_class,94.29
2020-02-15,Southern,Suncoast,marketing,92.73
2020-02-15,Southern,Suncoast,periodical,88.97
2020-02-22,Southern,Suncoast,first_class,93.59
2020-02-22,Southern,Suncoast,marketing,92.27
2020-02-22,Southern,Suncoast,periodical,87.65
2020-02-29,Southern,Suncoast,first_class,93.67
2020-02-29,Southern,Suncoast,marketing,92.43
2020-02-29,Southern,Suncoast,periodical,89.63
2020-03-07,Southern,Suncoast,first_class,92.75
2020-03-07,Southern,Suncoast,marketing,91.19
2020-03-07,Southern,Suncoast,periodical,85.61
2020-03-14,Southern,Suncoast,first_class,92.36
2020-03-14,Southern,Suncoast,marketing,90.79
2020-03-14,Southern,Suncoast,periodical,88.02
2020-03-21,Southern,Suncoast,first_class,93.47
2020-03-21,Southern,Suncoast,marketing,92.44
2020-03-21,Southern,Suncoast,periodical,85.52
2020-03-28,Southern,Suncoast,first_class,92.96
2020-03-28,Southern,Suncoast,marketing,94.83
2020-03-28,Southern,Suncoast,periodical,89.79
2020-04-01,Southern,Suncoast,first_class,93.64
2020-04-01,Southern,Suncoast,marketing,92.5
2020-04-01,Southern,Suncoast,periodical,83.21
2020-04-04,Southern,Suncoast,first_class,92.58
2020-04-04,Southern,Suncoast,marketing,95.09
2020-04-04,Southern,Suncoast,periodical,89.82
2020-04-11,Southern,Suncoast,first_class,92.31
2020-04-11,Southern,Suncoast,marketing,94.08
2020-04-11,Southern,Suncoast,periodical,80.63
2020-04-18,Southern,Suncoast,first_class,93
2020-04-18,Southern,Suncoast,marketing,92.42
2020-04-18,Southern,Suncoast,periodical,87.14
2020-04-25,Southern,Suncoast,first_class,92.65
2020-04-25,Southern,Suncoast,marketing,91.88
2020-04-25,Southern,Suncoast,periodical,85.63
2020-05-02,Southern,Suncoast,first_class,91.52
2020-05-02,Southern,Suncoast,marketing,93.63
2020-05-02,Southern,Suncoast,periodical,85.11
2020-05-09,Southern,Suncoast,first_class,90.24
2020-05-09,Southern,Suncoast,marketing,90.84
2020-05-09,Southern,Suncoast,periodical,70.29
2020-05-16,Southern,Suncoast,first_class,92.46
2020-05-16,Southern,Suncoast,marketing,93.5
2020-05-16,Southern,Suncoast,periodical,80.25
2020-05-23,Southern,Suncoast,first_class,93.59
2020-05-23,Southern,Suncoast,marketing,91.61
2020-05-23,Southern,Suncoast,periodical,83.75
2020-05-30,Southern,Suncoast,first_class,90.66
2020-05-30,Southern,Suncoast,marketing,91.17
2020-05-30,Southern,Suncoast,periodical,85.01
2020-06-06,Southern,Suncoast,first_class,91.21
2020-06-06,Southern,Suncoast,marketing,90.04
2020-06-06,Southern,Suncoast,periodical,85.03
2020-06-13,Southern,Suncoast,first_class,92.97
2020-06-13,Southern,Suncoast,marketing,91.59
2020-06-13,Southern,Suncoast,periodical,89.06
2020-06-20,Southern,Suncoast,first_class,90.9
2020-06-20,Southern,Suncoast,marketing,90.3
2020-06-20,Southern,Suncoast,periodical,82.88
2020-06-27,Southern,Suncoast,first_class,90.56
2020-06-27,Southern,Suncoast,marketing,91.03
2020-06-27,Southern,Suncoast,periodical,74.17
2020-07-01,Southern,Suncoast,first_class,93.04
2020-07-01,Southern,Suncoast,marketing,89.59
2020-07-01,Southern,Suncoast,periodical,87.07
2020-07-04,Southern,Suncoast,first_class,89.54
2020-07-04,Southern,Suncoast,marketing,88.91
2020-07-04,Southern,Suncoast,periodical,83.65
2020-07-11,Southern,Suncoast,first_class,80.09
2020-07-11,Southern,Suncoast,marketing,76.97
2020-07-11,Southern,Suncoast,periodical,79.92
2020-07-18,Southern,Suncoast,first_class,75.24
2020-07-18,Southern,Suncoast,marketing,70.29
2020-07-18,Southern,Suncoast,periodical,72.52
2020-07-25,Southern,Suncoast,first_class,85.11
2020-07-25,Southern,Suncoast,marketing,76.04
2020-07-25,Southern,Suncoast,periodical,80.74
2020-08-01,Southern,Suncoast,first_class,85.3
2020-08-01,Southern,Suncoast,marketing,83.34
2020-08-01,Southern,Suncoast,periodical,75.11
2020-08-08,Southern,Suncoast,first_class,85.21
2020-08-08,Southern,Suncoast,marketing,89.39
2020-08-08,Southern,Suncoast,periodical,80.11
2020-08-15,Southern,Suncoast,first_class,89.27
2020-08-15,Southern,Suncoast,marketing,89.23
2020-08-15,Southern,Suncoast,periodical,79.03
2020-08-22,Southern,Suncoast,first_class,89.4
2020-08-22,Southern,Suncoast,marketing,89.63
2020-08-22,Southern,Suncoast,periodical,80.15
2020-08-29,Southern,Suncoast,first_class,89.7
2020-08-29,Southern,Suncoast,marketing,90.17
2020-08-29,Southern,Suncoast,periodical,82.32
2020-01-04,Western,Alaska,first_class,89.12
2020-01-04,Western,Alaska,marketing,89.95
2020-01-04,Western,Alaska,periodical,77.51
2020-01-11,Western,Alaska,first_class,91.09
2020-01-11,Western,Alaska,marketing,91.23
2020-01-11,Western,Alaska,periodical,70.03
2020-01-18,Western,Alaska,first_class,92.57
2020-01-18,Western,Alaska,marketing,92.92
2020-01-18,Western,Alaska,periodical,87.3
2020-01-25,Western,Alaska,first_class,91.22
2020-01-25,Western,Alaska,marketing,95.96
2020-01-25,Western,Alaska,periodical,94.81
2020-02-01,Western,Alaska,first_class,90.77
2020-02-01,Western,Alaska,marketing,95.96
2020-02-01,Western,Alaska,periodical,92.22
2020-02-08,Western,Alaska,first_class,91.89
